xavmasti	xav·masti	xa masti	6 + month	Elul	$x_1$ is June/the sixth month of year $x_2$ in calendar $x_3$.
lazmi'u	laz·mi'u	lanzu mintu	family + same	relative	$x_1$ is a family relative of $x_2$
cargau	car·gau	carna gasnu	turn + bring about	turn	$x_1$ turns $x_2$ around axis $x_3$ in direction $x_4$.
merbau	mer·bau	merko bangu	American + language	American English	$m_1=b_1$ is the American English language used by $b_2$ to express/communicate $b_3$ (si'o/du'u, not quote).
kambandu	kam·bandu	ka bandu	lambda + defend	protection	$k_1$ is a security condition of $b_1$ protecting $b_2$ from threat $b_3$.
keirmu'u	keir·mu'u	kelci muvdu	play + move	board game	$x_1$ is a moving piece used in a game $x_2$.
fomke'acirla	fom·ke'a·cirla	fonmo kevna cirla	foam + cavity + cheese	swiss cheese	$c_1$ is a quantity/contains Swiss cheese/cheese with holes from source $c_2$.
dardu'e	dar·du'e	darno dukse	far + excess	excessively distant	$du_1=da_1$ is too far/distant from $da_2$ in property $da_3$ (ka) by the standard of $du_3$.
muvzva	muv·zva	muvdu zvati	move + at	wander	$x_1$ wanders within an area $x_2$.
jmisre	jmi·sre	jimpe srera	understand + err	misconceive	$s_1=j_1$ misunderstands fact/truth $j_2$ (du'u) about subject $j_3$, an error under conditions $s_3$ by standard $s_4$.
kesyske	kesy·ske	kensa saske	outer space + lore	astronomy	$x_1$ is astronomy based on methodology $x_2$.
birtu'ucaucreka	bir·tu'u·cau·creka	birka tubnu claxu creka	arm + tube + lack + shirt	sleeveless shirt	$cl_1=cr_1$ is a sleeveless shirt made of material $cr_2$.
nibyti'i	niby·ti'i	nibli stidi	necessitate + propose	imply	$x_1=n_1$ (idea/fact/du'u) suggests/intimates that $x_2=n_2=s_2$ (idea/fact/du'u) is true as it appears to $x_3=s_3$
ji'eske	ji'e·ske	jmive saske	live + lore	biology	$x_1=s_1$ (mass of facts) is biology based on methology $x_2=s_3$.
skutadji	sku·tadji	cusku tadji	express + method	idiom	$t_1$ is a manner of expression of $c_1$, saying $c_2$ to $c_3$ via medium $c_4$ under conditions $t_3$.
grupesxu	gru·pesxu	gurni pesxu	grain + paste	dough	$p_1$ is dough made from grain $g_1=p_2$
joska'e	jos·ka'e	??? kakne	??? + able	has access to	$x_1$ has access to $x_2$ for purpose $x_3$ ; $x_1$ is able to access $x_2$ ; $x_2$ is accessible to $x_1$
najnimryjisra	naj·nimry·jisra	narju nimrnlatifolia jisra	orange + Lime + juice	orange juice	$j_1$ is made of/contains/is a quantity of orange juice made from orange/oranges $j_2=ni_1$.
drazu'e	dra·zu'e	drani zukte	correct + act	act correctly	$x_1$ acts correctly in doing $x_2$; $x_1$ does the right thing
barkalyle'o	bar·kaly·le'o	bartu kanla lenjo	out + eye + lens	eyeglasses	$l_1=b_1$ is a monocle/pair of (eye)glasses/spectacles allowing the clear sight of $l_2$ (light) by $k_2$ (wearer).
seldi'a	sel·di'a	se jdima	2⇄1 + cost	cost	$j_2$ costs $j_1$ to agent $j_3$ by standard $j_4$.
valtogmo'a	val·tog·mo'a	valsi tonga morna	word + tone + pattern	tone	$t_1=m_1$ is the tone of word $v_1=m_2$ with characteristics $t_2=m_3$.
remgunma	rem·gunma	remna gunma	human + jointly	crowd	$x_1$ is a crowd of humans $x_2$
vlagri	vla·gri	valsi girzu	word + group	verse	$g_1$ is a verse/stanza with property (ka) $g_2$ meaning $v_2$ in language $v_3$.
selbi'a	sel·bi'a	se bilma	2⇄1 + ill	symptom	$x_1$ is a symptom suffered by $x_2$, caused by disease/condition $x_3$
backemselrerkru	bac·kem·sel·rer·kru	bancu ke se renro kruvi	is beyond + start grouping + 2⇄1 + throw + curve	hyperbola	$k_1$ is a hyperbola in $k_2$ at $k_3$ defined by set of points/properties $k_4$.
dimnu'e	dim·nu'e	dimna nupre	fate + promise	swear	$x_1$ swears / takes an oath, promising/asserting $x_2$ (abstraction), invoking fate $x_3$ (abstraction)
laxma'i	lax·ma'i	lanxe masti	balance + month	October	$x_1$ is October of year $x_2$ in calendar $x_3$.
kurtenfa	kur·tenfa	kurfa tenfa	square + exponential	square	$t_1$ is the square of $t_2$.
na'ardetri	na'a·rde·tri	nanca ??? trina	year + ??? + attract	year of the date	$x_1$ (number) is the year notation of the date of event/state $x_2$, in system $x_3$.
roldzadijbartu	rol·dza·dij·bartu	ro da dinju bartu	each + something 1 + building + out	outdoors	$b_1$ is outdoors; $b_1$ is outside of all buildings.
jbetei	jbe·tei	jbena temci	born + time	age	$x_1$ (amount of time) is the age of $x_2$.
selnai	sel·nai	se natmi	2⇄1 + nation	people of nation	$x_{1}$ is a people of nation with nation $x_{2}$.
rarkrali	rar·krali	rarna krali	natural + person	natural rights	$k_1=r_1$ (NU) is a natural right of $k_2$ (individual/mass) by standard $k_3$.
velvi'u	vel·vi'u	ve vimcu	4⇄1 + delete	remainder	$v_1$ is the result/remnant/remainder when $v_2$ is removed/subtracted/deducted/taken away from $v_3$ by $v_4$.
xilmu'u	xil·mu'u	xislu muvdu	wheel + move	move on wheel(s)	$x_1$ moves on wheel(s) to location $x_2$ from location $x_3$
bixma'u	bix·ma'u	binxo makcu	become + mature	adolescent	$b_1=m_1$ is adolescent / pubescent / maturing in development-quality $m_2$ (ka) by standard $x_3$.
trusi'o	tru·si'o	turni sidbo	govern + idea	ideology	$s_1$ is a political ideology about $t_1$ ruling $t_2$ based on the work of thinker $s_3$
mitsmuvla	mit·smu·vla	mintu smuni valsi	same + meaning + word	synonym	$v_1=m_1$ is a synonym of $m_2$ by standard $m_3$ in language $v_3$.
vudypai	vudy·pai	vrude pajni	virtue + judge	fair	$v_1=p_1$ is fair / does justice to $p_2$ by standard $v_2$.
nibji'i	nib·ji'i	nibli jinvi	necessitate + opine	conclude	$j_1$ concludes that $n_1$ (du'u) logically implies $n_2$ under rules $n_3$.
jalsimgau	jal·sim·gau	janli simxu gasnu	collide + mutual + bring about	clap	$g_1$ [agent/person] claps together/causes to collide/strikes together  $s_1$
zilfri	zil·fri	zi'o lifri	nonexistent it + experience	experience	$x_1$ (li'i) is an experience (abstract)
cinjikca	cin·jikca	cinse jikca	sexual + social	chat up	$j_1=c_1$ courts/flirts with $j_1$, exhibiting sexuality/gender/sexual orientation $c_3$ (ka) by standard $c_4$.
taflumca'a	taf·lum·ca'a	taxfu lumci cabra	garment + wash + apparatus	washing machine	$c_1$ is a washing machine.
mexygu'e	mexy·gu'e	mexno gugde	Mexican + country	Mexico	$m_1=g_1$ is Mexico
tolri'a	tol·ri'a	to'e rinka	polar opposite + cause	prevent	$x_1$ (event/state) effects/physically causes the negation of $x_2$ (event/state). $x_1$ prevents $x_2$.
mojypei	mojy·pei	morji pensi	remember + think	reminisce	$p_1=m_1$ remembers/thinks back/reminisces about $p_2=m_3$, recalling facts $m_2$.
dinra'e	din·ra'e	jdini ralte	money + hold	Purse	$r1$ retains/keeps/holds money $r2$ (Quantity/additional items) in its possession; r1 is a purse/wallet.
nunba'uxausku	nun·ba'u·xau·sku	nu bacru xamgu cusku	event abstract + utter + beneficial + express	rhetoric	$n_1$ is an rhetoric event/speech/rhetorical performance by  $b_1=c_1$ (agent) verbally expressing $c_2$ (sedu'u/text/lu'e concept) for audience $c_3$, good/beneficial/nice for $x_2$ by standard $x_3$.
ctenalcando	cte·nal·cando	nicte na'e cando	night + scalar contrary + idle	nocturnal	$c_1$ is nocturnal/active during the nighttime $n_1$.
pairtruci'e	pair·tru·ci'e	pajni turni ciste	judge + govern + system	High Court	$c_1=t_1=p_1$ is the judicial branch of the government of people/territory/domain/subjects $t_2$.
snukarni	snu·karni	casnu karni	converse + journal	blog	$k_1$ is a [shared journal]/blog about topic/subject $k_2=c_2$ published/administered by $k_3$ for participants/audience $k_4=c_1$.
cipsadytcica	cip·sady·tcica	cipra snada tcica	test + succeed + deceive	false positive	$x1$ is a false positive/deceiver in passing test $x2$ which tests for $x3$ as a result of effort/under conditions $x4$; $x1$ is falsely found to have property $x3$ by test $x2$ under conditions $x4$
jvocmevo	jvo·cmevo	lujvo cmevo	affix compound + name	lujvo-like cmevla	$x_1$ is a lujvo-like cmevla meaning $x_2$
djalitki	dja·litki	cidja litki	food + liquid	beverage	$x_1$ is a beverage consisting of $x_2$
derdembi	der·dembi	dertu dembi	dirt + bean	goober	$x_1$ is a peanut of variety $x_2$.
cnimikce	cni·mikce	cinmo mikce	emotion + doctor	therapist	$x_1=m_1$ is a therapist treating $x_2=m_2=c_1$ for $x_3=m_3=c_2$ with treatment $x_4=m_4$.
tsarainaitrusi'o	tsa·rai·nai·tru·si'o	tsali traji natmi turni sidbo	strong + best + nation + govern + idea	fascist	$s_1$ is a fascist ideology as applied by $t_1$ among/in people/territory/domain $t_2$ based on the works of thinker $s_3$
nilji'a	nil·ji'a	ni jinga	amount abstract + win	points	$n_1$ is a number of points / score / indication of an attempt to win a competition won by $j_1$ over opponent(s) $j_3$ in competition $j_4$, points measured on scale $n_2$.
mijgresirji	mij·gre·sirji	midju pagre sirji	center + pass through + straight	diameter	$x_1$ is a diameter between $x_2$ and $x_3$ of $x_4$.
crujva	cru·jva	curmi javni	let + rule	allow	$x_1=j_1=c_1$ is a rule permitting/allowing $x_2=j_2=c_2$ (event/state) within system/community $x_3=j_3$ under conditions $x_4=c_3$
lauble	lau·ble	cladu ruble	loud + weak	quiet	$r_1=c_1$ sounds quiet/weak at observation point $c_2$ by standard $c_3=t_3$.
tarbyvau	tarby·vau	tarbyvau vasru	pregnant + contain	pregnant	$v_1$ is pregnant with embryo/zygote/fetus/fertilized egg $v_2=t_1$ with mother $t_2$ (default x1), and father $t_3$.
derdei	der·dei	dertu djedi	dirt + full day	Saturday	$x_1$ is Saturday of week $x_2$ on calendar $x_3$.
xinbau	xin·bau	xindo bangu	Hindi + language	Hindi	$x_1=b_1$ is the Hindi language used by $b_2$ to communicate $b_3$
vizbei	viz·bei	vi bevri	here + carry	bring here	$b_1$ brings cargo $b_2$ here from $x_3=b_4$ over path $x_4=b_5$.
mlisa'e	mli·sa'e	milxe satre	mild + stroke	caress	$s_1$ (agent) pets/gently strokes $s_2$ with $s_3$.
carbi'e	car·bi'e	carna brife	turn + breeze	tornado	$b_1=c_1$ is a tornado/waterspout moving from direction $b_2$ at speed $b_3$ rotating around centre /eye $c_2$ with rotational  direction $c_3$.
cladakfu	cla·dakfu	clani dakfu	long + knife	long knife	$x_1$ is a long knife
fetcinse	fet·cinse	fetsi cinse	female + sexual	gynophile	$c_1$ is gynophilous [sexually attracted to women] in situation $c_2$ by standard $c_4$.
panjelca	pan·jelca	panci jelca	odor + burn	incense	$j_1=p_2$ is incense emitting odor $p_1$.
brije'uju'o	bri·je'u·ju'o	bridi jetnu djuno	predicate + true + know		$x_1$ knows what sumti satisfies the predicate $x_2$
selbe'i	sel·be'i	se benji	2⇄1 + send	transferred	$x_2=b_1$ transfers/sends/transmits $x_1=b_2$ to receiver $x_3=b_3$ from transmitter/origin $x_4=b_4$ via means/medium $x_5=b_5$.
kralyxaigle	kraly·xai·gle	kralyxaigle xrani gletu	rape + injure + copulate	rape	$x_1$=$g_1$ sexually violates/harms/rapes/violates the sexual rights of victim $x_2$=$g_2$=$xai_2$=$k_2$, violation by sexual activity (sex used as a weapon/means of harm), in property $x_3$=$xai_3$ (ka) by resulting in injury $x_4$=$xai_4$ (state), violating right $x_5$=$k_1$ (event) which is morally/legally guaranteed but actually violated under standards $x_6$=$k_3$.
dartro	dar·tro	darno jitro	far + control	remotely control	$x_1$ remotely controls $x_2$ in state/enterprise $x_3$
xagyga'i	xagy·ga'i	xamgu galfi	beneficial + modify		$x_1=g_1$ modifies $x_2=g_2$ into $x_3=g_3=xag_1$ for the benefit of $x_4=xag_2$.
cu'urkalri	cu'u·rka·lri	cuntu ??? ???	affair + ??? + ???	open	$k_{1}$ (store/company/organization/entrance-way etc) is open/ajar/not shut permitting access to organized activity $k_2=c_1$ by $k_{3}$.
xirno'i	xir·no'i	xirma nobli	horse + noble	knight	$x_{1}$ is a noble with nobility standard $x_{2}$.
ninfesyborpli	nin·fesy·bor·pli	cnino festi bo pilno	new + waste + short scope link + use	recycle	$x_1=p_1$ recycles $x_2=p_2=f_1=c_2$ for new purpose $x_3=p_3=c_3$ from original use $x_4=f_2$, purpose new by standard $x_5=c_4$.
kaicfa	kai·cfa	ckaji cfari	attribute + happen	begin to have property	$x_1$ starts/begins to have property $x_2$
lanpanzi	lan·panzi	lanme panzi	sheep + offspring	lamb	$p_1$ is a lamb of species/breed $l_2$
mudyka'apre	mudy·ka'a·pre	mudri katna prenu	wood + cut + people	lumberjack	$p_1$ is a woodcutter/lumberjack using tool $k_1$ to cut trees of species $m_2$.
firfra	fir·fra	flira frati	face + react	looks	$x1=fl2=fr1$ has look/[facial expression] $x2=fl1=fr2$ to stimulus $x3=fr3$ under condition $x4=fr4$
zansaxmu'e	zan·sax·mu'e	zabna sarxe munje	favorable + harmonious + universe	paradise	$x_1$ is a paradise/paradisaic place defined/governed by rules $x_2$
salcarce	sal·carce	sakli carce	slide + cart	sled	$s_1=c_1$ is a sled/sledge/sleigh/toboggan for carrying $c_2$, propelled by $c_3$, sliding on $s_2$.
clazme	cla·zme	clani guzme	long + melon	cucumber	$g_1$ is a cucumber of cultivar $g_2$.
noltrufe'i	nol·tru·fe'i	nobli turni fetsi	noble + govern + female	empress	$x_1$ is a queen/empress reigning over $x_2$
fautce	fau·tce	fasnu mutce	event + extreme		$x_1$ (event) happens intensely/in a great degree
bidgu'e	bid·gu'e	bindo gugde	Indonesian + country	Indonesia	$g_1$=$b_1$ is Indonesia.
bradu'i	bra·du'i	barda dunli	big + equal	same size	$d_1$ is of the same size as $d_2$.
tolplo	tol·plo	to'e polje	polar opposite + fold	flatten	$p_1$ (force) unbends/smoothens/flattens $p_2$ at locus/flatten crease(s)/bend(s) $p_3$.
nunspe	nun·spe	nu speni	event abstract + married	marriage	$n_1$ is the marriage of $s_1$ and $s_2$ according to tradition $s_3$.
zelmasti	zel·masti	ze masti	7 + month	July	$x_1$ is July/the seventh month of year $x_2$ in calendar $x_3$.
flixru	fli·xru	fliba xruti	fail + return	bounce	$x_1$ bounces $x_2$ back to $x_3$ from $x_4$ because of failure $x_5$.
raxsku	rax·sku	ranxi cusku	irony + express	express with irony	$c_1$ (agent) expresses $c_2$ (sedu'u/text/lu'e concept) with irony for audience $c_3$ via expressive medium $c_4$..
nincu'upre	nin·cu'u·pre	cnino cuntu prenu	new + affair + people	entrepreneur	$p_1$ is an intrepreneur involved in business $cu_1=cn_1$
klasti	kla·sti	klama sisti	come + cease	stop going	$x_1$ stops going/halts
selmikce	sel·mikce	se mikce	2⇄1 + doctor	patient	$m_2$ is a patient, treated by doctor/nurse $m_1$ for ailment $m_3$ with cure $m_4$.
gantre	gan·tre	ganra mitre	broad + meter	width	$x_1=m_1=g_1$ measures $x_2=m_2$ meters in its second longest direction $x_3=m_3=g_2$ by measurement standard $x_4=m_4$.
sobjau	sob·jau	sobde djacu	soya + water	soya milk	$s_1=d_1$ is made of/contains/is a quantity/expanse of soy milk/soya milk/soybean milk/soy juice/soy drink from soybeans of species/variety $s_2$.
sezysku	sezy·sku	sevzi cusku	self + express	say to oneself	$s_1=c_1$ says $c_2$ to itself.
tolxu'a	tol·xu'a	to'e xusra	polar opposite + assert	deny	$x_1$ (agent) denies that $x_2$ (du'u) is true.
keirta'o	keir·ta'o	kelci tanbo	play + board	game board	$x_1$ is a board used for playing the game $x_2$.
cabdeicerni	cab·dei·cerni	cabna djedi cerni	concurrent + full day + morning	this morning	$x_1=ce_1=ca_1$ is this morning; $x_1=ce_1=ca_1$ is the morning occuring at the same time as day $x_2=ce_2=d_1$ at location $x_3=ce_3$.
cipyple	cipy·ple	cipra pelji	test + paper	paper	$p_1$ is a test-paper from source $p_2$ for/proof of property/state $c_3$ in subject $c_4$.
nuncalpe'a	nun·cal·pe'a	nu canlu preja	event abstract + space + spread	cosmic inflation	$x_1$ (event) is the event of cosmic/spatial inflation of universe/space $x_2$
cmafi'a	cma·fi'a	cmalu cfika	small + fiction	short story	f1=c1 is a short story about plot/theme/subject $c_2$ by author $c_3$.
sneju'e	sne·ju'e	senva julne	dream + block	dreamcatcher	$x_1$ is a dreamcatcher, passing dreams $x_2$, stopping dreams $x_3$, with netting properties $x_4$.
badgau	bad·gau	bandu gasnu	defend + bring about	defend	$g_1$ causes event $b_1$ which defends/protects $b_2$ (object/state) from threat/peril/potential $b_3$ (event).
xlafu'a	xla·fu'a	xlali funca	bad + luck	unfortunate	$f_1=xl_1$ is unlucky/unfortunate for $f_2=xl_2$ by standerd $xl_3$.
gigbivysamsle	gig·bivy·sam·sle	gigdo bi skami selci	1E9 + 8 + computer + cell	gigabyte	$se_1$ is (close to) a billion ($10^9$) of eight indivisible, most basic computer subunits of computer $se_2$; $se_1$ is a gigabyte
vikselcigla	vik·sel·cigla	viknu se cigla	viscous + 2⇄1 + gland	mucus	$x_1$ is mucus produced by organ/membrane $x_2$ in body $x_3$
trokamni	tro·kamni	jitro kamni	control + committee	board of directors	$k_1=t_1$ is the supervisory board/board of directors/governing council of $t_2=k_3$.
cfasazri	cfa·sazri	cfari sazri	happen + operate	power up	$s_1$ powers up $s_2$ for function $s_3=c_1$.
micka'aku'a	mic·ka'a·ku'a	mikce katna kumfa	doctor + cut + room	operating room	$k_1$ is an operating theatre in which to perform surgery $m_4$.
camgubri'a	cam·gub·ri'a	carmi gubni rinka	intense + public + cause	hype	$r_1$ hypes $r_2=g_1=c_1$.
mlujvenarkai	mlu·jve·nar·kai	simlu je na ckaji	seem + tanru and + bridi negator + attribute	falsely seem	$c_1=s_1$ seems to have property/properties $c_2=s_2$ to observer $s_3$ under conditions $s_4$ but it actually does not have that property / these properties.
glige'a	gli·ge'a	glico gerna	English + grammar	English grammar	$ge_1$ is English grammar for structure/text $ge_2$.
cirvai	cir·vai	citri vajni	history + important	historical	$v_1$ is historical/a landmark/watershed in the history of $c_2$, according to $v_2=c_3$, in aspect/for reason $v_3$ (nu/ka).
raktcuga'e	rak·tcu·ga'e	sraku nitcu ganse	scratch + need + feel	itch	$x_1$ feels an itch at locus $x_2$; $x_1$'s $x_2$ itches
terbi'a	ter·bi'a	te bilma	3⇄1 + ill	disease	$x_3=b_1$ is ill/sick/diseased with symptoms $x_2=b_2$ from disease $x_1=b_3$.
komka'a	kom·ka'a	komcu katna	comb + cut		$ko_1=ka_1$ is a saw [many-bladed tool] cutting/splitting/dividing $ka_2$ into pieces $ka_3$
terkavbu	ter·kavbu	te kavbu	3⇄1 + capture	restraint	$x_{1}$ is a trap/restraint with $x_{2}$ being captured/restrained by $x_{3}$ (object/event).
zuktolmo'i	zuk·tol·mo'i	zukte to'e morji	act + polar opposite + remember	forget	$x_1$ (agent) forgets to do $x_2$ (ka)
mampa'u	mam·pa'u	mamta patfu	mother + father	grandfather	$x_1$ is a maternal grandfather of  $x_2$.
nilnalci'o	nil·nal·ci'o	ni na'e citno	amount abstract + scalar contrary + young	age	$ni_1$ is the age [elapsed duration] of $c_1$ by standard $c_2$
gapkla	gap·kla	gapru klama	above + come	ascend	$x1=k1$ ascends/goes up to $x2=g1=k2$ from $x3=g2=k3$ via route $x4=k4$ by means $x5=k5$.
pesti'i	pes·ti'i	pensi stidi	think + propose	hypothesize	$s_1=p_1$ hypothesizes $s_2=p_2$ to audience $s_3$ about subject/concept $x_4=p_2$.
brato'a	bra·to'a	barda tonga	big + tone	high	$t_1$ is a tone high in pitch/frequency from source $t_3$.
baxydinkarda	baxy·din·karda	banxa jdini karda	bank + money + card	bank card	$x_1=k_1$ is a debit/bank/check card with balance $x_2=j_1$ at bank/financial institution $x_3=b_1=b_2$
